Date,AMZN,amazon stock,AAPL,apple stock,META,facebook stock,GOOGL,google stock,MSFT,microsoft stock,NFLX,netflix stock
2021-11-23,59.922761558327025,78.80330811312166,27.42696530522617,47.8717604015996,177.97179512828976,11.32408163265306,23.449545226976696,15.94473117059891,131.27650145772594,146.46666666666667,11.714720709429704,35.7542242703533
2021-11-24,49.501411722096236,68.43445178244777,23.427199531547352,35.23893474006637,177.97179512828976,11.32408163265306,22.922589154460365,15.147494612068964,112.13201166180758,138.95555555555555,8.269214618420968,29.624928681149875
2021-11-25,20.842699672461574,45.622967854965175,8.570926657883177,18.616795711733175,205.3520713018728,11.32408163265306,19.49737468310422,8.7696021438294,51.96361516034986,60.08888888888889,3.4455060910087365,17.36633750274303
2021-11-26,57.31742409926933,76.72953684698689,20.570223978919625,38.56336254573301,164.28165704149822,11.32408163265306,22.6591111182022,15.678985651088928,123.07172011661808,131.44444444444446,8.269214618420968,30.64647794601711
2021-11-27,18.237362213403877,37.32788279042605,5.713951105255451,17.287024589466522,164.28165704149822,11.32408163265306,18.443462538071557,7.175129026769509,41.02390670553936,56.333333333333336,0.0,24.51718235681369
2021-11-28,15.63202475434618,33.18034025815649,4.571160884204361,12.632825661533227,164.28165704149822,11.32408163265306,17.653028429297063,6.909383507259527,24.614344023323618,45.06666666666666,4.823708527412231,18.38788676761027
2021-11-29,65.13343647644241,87.0983931776608,25.141384863123985,43.2175614736663,177.97179512828976,11.32408163265306,22.6591111182022,17.804949807168782,147.6860641399417,169.0,9.647417054824462,38.81887206495501
2021-11-30,57.31742409926933,80.87707937925644,27.998360415751712,51.19618820726624,177.97179512828976,22.64816326530612,22.395633081944037,16.741967729128856,150.42099125364433,157.73333333333332,8.269214618420968,33.711125740618826
2021-12-01,65.13343647644241,78.80330811312166,34.85510174205825,54.52061601293288,177.97179512828976,22.64816326530612,23.449545226976696,16.741967729128856,147.6860641399417,176.51111111111112,10.33651827302621,39.84042132982225
2021-12-02,52.10674918115394,74.6557655808521,32.56952129995607,51.19618820726624,177.97179512828976,11.32408163265306,23.713023263234863,16.47622220961887,125.8066472303207,157.73333333333332,8.269214618420968,42.90506912442396
2021-12-03,49.501411722096236,74.6557655808521,27.42696530522617,45.87710371819961,177.97179512828976,22.64816326530612,20.287808791878714,16.21047669010889,142.21620991253644,150.22222222222223,8.269214618420968,44.94816765415843
2021-12-04,20.842699672461574,33.18034025815649,7.428136436832087,16.622139028333194,164.28165704149822,11.32408163265306,16.335638248006237,7.706620065789473,41.02390670553936,52.577777777777776,1.3782024364034946,19.409436032477505
2021-12-05,15.63202475434618,29.03279772588693,4.571160884204361,11.303054539266572,177.97179512828976,11.32408163265306,15.808682175489908,5.8464014292196005,30.084198250728864,37.55555555555556,2.756404872806989,18.38788676761027
2021-12-06,49.501411722096236,70.50822304858255,28.56975552627726,43.88244703479963,164.28165704149822,22.64816326530612,21.60519897316954,17.007713248638836,128.54157434402333,150.22222222222223,8.269214618420968,37.79732280008777
2021-12-07,67.73877393550012,93.31970697606513,31.99812618943053,55.1855015740662,177.97179512828976,22.64816326530612,23.449545226976696,17.804949807168782,155.89084548104958,169.0,7.58011340021922,34.73267500548606
2021-12-08,65.13343647644241,85.02462191152601,39.99765773678816,65.15878499106611,191.66193321508126,11.32408163265306,21.868677009427707,18.070695326678763,155.89084548104958,161.48888888888888,8.958315836622715,31.66802721088435
2021-12-09,54.71208664021163,76.72953684698689,34.85510174205825,57.18015825746619,164.28165704149822,11.32408163265306,23.713023263234863,16.21047669010889,136.7463556851312,150.22222222222223,4.823708527412231,33.711125740618826
2021-12-10,57.31742409926933,70.50822304858255,33.712311521007166,57.18015825746619,177.97179512828976,11.32408163265306,23.976501299493027,14.881749092558982,153.15591836734694,150.22222222222223,8.958315836622715,37.79732280008777
2021-12-11,15.63202475434618,41.475425322695614,10.285111989459812,23.270994639666473,164.28165704149822,11.32408163265306,17.653028429297063,7.706620065789473,49.228688046647235,71.35555555555555,1.3782024364034946,18.38788676761027
2021-12-12,13.026687295288484,29.03279772588693,5.713951105255451,15.957253467199866,150.59151895470671,0.0,17.653028429297063,5.314910390199636,27.349271137026243,33.8,3.4455060910087365,11.237041913539608
2021-12-13,49.501411722096236,64.2869092501782,33.140916410481616,53.19084489066622,164.28165704149822,11.32408163265306,21.868677009427707,14.881749092558982,125.8066472303207,135.2,8.958315836622715,28.60337941628264
2021-12-14,54.71208664021163,72.58199431471732,33.140916410481616,56.51527269633286,164.28165704149822,11.32408163265306,21.60519897316954,15.94473117059891,166.83055393586008,169.0,7.58011340021922,36.77577353522054
2021-12-15,52.10674918115394,74.6557655808521,29.71254574732835,52.525959329532895,150.59151895470671,11.32408163265306,22.6591111182022,15.678985651088928,161.36069970845483,157.73333333333332,7.58011340021922,33.711125740618826
2021-12-16,54.71208664021163,72.58199431471732,33.712311521007166,51.861073768399564,205.3520713018728,11.32408163265306,21.868677009427707,13.818767014519054,144.95113702623908,146.46666666666667,7.58011340021922,29.624928681149875
2021-12-17,52.10674918115394,72.58199431471732,31.426731078904982,51.861073768399564,150.59151895470671,11.32408163265306,19.233896646846055,13.818767014519054,153.15591836734694,146.46666666666667,7.58011340021922,28.60337941628264
2021-12-18,20.842699672461574,33.18034025815649,6.856741326306542,18.616795711733175,150.59151895470671,11.32408163265306,17.653028429297063,8.7696021438294,41.02390670553936,48.82222222222222,2.756404872806989,15.323238973008555
2021-12-19,13.026687295288484,29.03279772588693,5.142555994729906,11.9679401003999,136.90138086791518,0.0,15.545204139231743,5.049164870689655,21.879416909620993,33.8,4.134607309210484,15.323238973008555
2021-12-20,54.71208664021163,70.50822304858255,27.998360415751712,42.552675912532976,150.59151895470671,11.32408163265306,22.395633081944037,13.553021495009073,134.01142857142858,123.93333333333334,7.58011340021922,26.560280886548163
2021-12-21,52.10674918115394,74.6557655808521,27.42696530522617,53.19084489066622,150.59151895470671,11.32408163265306,21.07824290065321,14.350258053539019,134.01142857142858,161.48888888888888,8.958315836622715,30.64647794601711
2021-12-22,52.10674918115394,74.6557655808521,30.85533596837944,50.53130264613291,150.59151895470671,22.64816326530612,20.55128682813688,15.413240131578945,136.7463556851312,172.75555555555556,11.714720709429704,35.7542242703533
2021-12-23,52.10674918115394,74.6557655808521,27.998360415751712,43.2175614736663,177.97179512828976,11.32408163265306,18.97041861058789,14.616003573049,153.15591836734694,138.95555555555555,6.891012182017473,29.624928681149875
2021-12-24,20.842699672461574,39.40165405656083,13.142087542087538,25.930536884199782,123.21124278112367,11.32408163265306,15.808682175489908,8.7696021438294,60.16839650145773,75.11111111111111,2.067303654605242,21.45253456221198
2021-12-25,13.026687295288484,31.10656899202171,4.571160884204361,15.292367906066538,136.90138086791518,11.32408163265306,15.281726102973577,6.112146948729582,27.349271137026243,33.8,1.3782024364034946,18.38788676761027
2021-12-26,10.421349836230787,26.95902645975215,5.142555994729906,12.632825661533227,136.90138086791518,0.0,16.599116284264404,5.580655909709618,19.144489795918368,37.55555555555556,2.067303654605242,17.36633750274303
2021-12-27,52.10674918115394,66.36068051631298,26.855570194700622,47.20687484046627,150.59151895470671,11.32408163265306,18.97041861058789,13.553021495009073,131.27650145772594,146.46666666666667,5.512809745613978,30.64647794601711
2021-12-28,57.31742409926933,70.50822304858255,31.426731078904982,51.19618820726624,150.59151895470671,11.32408163265306,18.706940574329725,14.084512534029036,136.7463556851312,150.22222222222223,8.269214618420968,35.7542242703533
2021-12-29,49.501411722096236,74.6557655808521,27.42696530522617,47.20687484046627,150.59151895470671,11.32408163265306,19.233896646846055,13.818767014519054,131.27650145772594,150.22222222222223,7.58011340021922,37.79732280008777
2021-12-30,41.68539934492315,66.36068051631298,25.712779973649532,45.87710371819961,177.97179512828976,11.32408163265306,19.49737468310422,13.553021495009073,123.07172011661808,127.68888888888888,11.025619491227957,30.64647794601711
2021-12-31,36.474724426807754,64.2869092501782,21.14161908944517,39.89313366799966,150.59151895470671,11.32408163265306,16.599116284264404,13.553021495009073,112.13201166180758,120.17777777777778,4.823708527412231,29.624928681149875
2022-01-01,15.63202475434618,37.32788279042605,5.142555994729906,16.622139028333194,164.28165704149822,11.32408163265306,17.126072356780732,8.503856624319418,38.288979591836735,56.333333333333336,1.3782024364034946,27.5818301514154
2022-01-02,15.63202475434618,37.32788279042606,4.4079051383399195,13.122741338157786,170.85292332315814,11.32408163265306,19.760852719362383,7.2890199637023585,27.349271137026243,35.208333333333336,0.0,13.7909150757077
2022-01-03,70.34411139455781,69.32321089650553,30.85533596837944,52.49096535263114,190.56672216813794,16.98612244897959,22.395633081944034,15.792876588021777,136.7463556851312,126.75,9.302866455026454,27.5818301514154
2022-01-04,85.97613614890399,111.98364837127816,43.34440052700921,87.48494225438523,262.85065126639716,22.64816326530612,30.299974169688987,23.081896551724135,202.3846064139942,225.33333333333334,9.302866455026454,41.3727452271231
2022-01-05,46.89607426303854,63.99065621215895,22.0395256916996,42.86762170464876,203.7092547314578,11.32408163265306,18.443462538071557,14.578039927404717,142.21620991253644,140.83333333333334,9.302866455026454,27.5818301514154
2022-01-06,46.89607426303854,69.32321089650553,20.570223978919625,38.4933745919295,190.56672216813794,16.98612244897959,19.760852719362383,15.792876588021777,153.15591836734694,133.79166666666669,9.302866455026454,27.5818301514154
2022-01-07,62.52809901738472,74.65576558085212,22.0395256916996,47.24186881736803,203.7092547314578,16.98612244897959,21.07824290065321,17.007713248638836,136.7463556851312,161.95833333333334,9.302866455026454,27.5818301514154
2022-01-08,23.44803713151927,42.660437474772635,8.815810276679839,18.371837873420898,190.56672216813794,11.32408163265306,18.443462538071557,8.503856624319418,49.228688046647235,63.375,0.0,13.7909150757077
2022-01-09,15.63202475434618,31.995328106079477,5.142555994729906,12.247891915613932,177.42418960481808,5.66204081632653,18.443462538071557,8.503856624319418,32.819125364431486,35.208333333333336,0.0,13.7909150757077
2022-01-10,70.34411139455781,74.65576558085212,24.978129117259545,41.99277228210491,183.995455886478,16.98612244897959,23.71302326323486,18.222549909255896,164.09562682215744,140.83333333333334,9.302866455026454,27.5818301514154
2022-01-11,62.52809901738472,74.65576558085212,22.774176548089585,43.742471127192616,190.56672216813794,16.98612244897959,22.395633081944034,18.222549909255896,142.21620991253644,147.875,9.302866455026454,27.5818301514154
2022-01-12,54.71208664021163,63.99065621215895,19.835573122529638,35.86882632429795,197.13798844979786,16.98612244897959,22.395633081944034,14.578039927404717,125.8066472303207,140.83333333333334,9.302866455026454,27.5818301514154
2022-01-13,46.89607426303854,58.65810152781238,17.631620553359678,30.61972978903483,197.13798844979786,11.32408163265306,18.443462538071557,13.363203266787657,131.27650145772594,112.66666666666667,9.302866455026454,27.5818301514154
2022-01-14,54.71208664021163,58.65810152781238,17.631620553359678,33.24427805666639,170.85292332315814,11.32408163265306,18.443462538071557,13.363203266787657,153.15591836734694,133.79166666666669,9.302866455026454,27.5818301514154
2022-01-15,15.63202475434618,37.32788279042606,6.61185770750988,15.747289605789343,183.995455886478,11.32408163265306,17.126072356780732,8.503856624319418,38.288979591836735,56.333333333333336,18.605732910052907,41.3727452271231
2022-01-16,15.63202475434618,26.662773421732897,2.9386034255599465,9.623343647982376,157.71039075983828,5.66204081632653,15.808682175489906,6.074183303085299,27.349271137026243,28.166666666666668,9.302866455026454,13.7909150757077
2022-01-17,23.44803713151927,37.32788279042606,6.61185770750988,17.496988450877048,151.13912447817836,11.32408163265306,18.443462538071557,9.718693284936478,49.228688046647235,63.375,0.0,27.5818301514154
2022-01-18,62.52809901738472,69.32321089650553,19.835573122529638,34.993976901754095,164.28165704149822,16.98612244897959,21.07824290065321,17.007713248638836,306.3118367346939,457.70833333333337,9.302866455026454,27.5818301514154
2022-01-19,54.71208664021163,63.99065621215895,18.366271409749665,33.24427805666639,177.42418960481808,11.32408163265306,21.07824290065321,15.792876588021777,218.79416909620994,323.9166666666667,9.302866455026454,27.5818301514154
2022-01-20,70.34411139455781,74.65576558085212,21.30487483530961,35.86882632429795,203.7092547314578,16.98612244897959,22.395633081944034,17.007713248638836,180.5051895043732,232.375,74.42293164021163,137.909150757077
2022-01-21,117.24018565759634,111.98364837127816,24.24347826086956,45.49216997228032,190.56672216813794,16.98612244897959,21.07824290065321,18.222549909255896,202.3846064139942,225.33333333333334,186.05732910052907,634.3820934825542
2022-01-22,54.71208664021163,63.99065621215895,9.550461133069826,23.620934408684015,203.7092547314578,11.32408163265306,19.760852719362383,12.148366606170597,76.57795918367347,119.70833333333334,46.51433227513227,248.2364713627386
