Date,Price,TV,TC,TPC,TNC,NC,NPC,NNC,SI,SIR,VMP,PCR,SVI - T,SVI - S,SVI,SHOUT
3/31/2021,122.15,118059900,2243,22,-16,2803,18,-70,99488771,1.004269445,0.3108095,0.404946937,35.99789196,51.61174168,87.60963365,16788096000
4/1/2021,123,74893620,2633,25,-20,2633,27,-20,102616433,1.071669231,0.2938875,0.368663699,29.9982433,51.61174168,81.60998499,16788096000
4/5/2021,125.9,88290610,695,6,-7,1111,0,-1,105744095,1.139069017,0.3072645,0.318195992,31.99812619,49.36775291,81.3658791,16788096000
4/6/2021,126.21,79425740,1968,9,-22,2461,11,-14,108871757,1.206468803,0.3035985,0.376980611,33.99800908,49.36775291,83.36576199,16788096000
4/7/2021,127.9,82615060,1501,12,-13,2090,17,-5,111999419,1.273868589,0.29937,0.44748127,29.9982433,47.12376415,77.12200745,16788096000
4/8/2021,130.36,88525900,2211,16,-43,2631,8,-30,115127081,1.341268375,0.3024195,0.408909315,37.99777485,51.61174168,89.60951653,16788096000
4/9/2021,132.995,106331800,2326,12,-22,2602,13,-24,118254743,1.408668161,0.30497,0.396449354,37.99777485,51.61174168,89.60951653,16788096000
4/12/2021,131.24,91230520,931,8,-8,1944,7,-7,121382405,1.476067947,0.312451,0.333011326,29.9982433,49.36775291,79.36599622,16788096000
4/13/2021,134.43,91023830,2035,24,-21,2550,11,-11,124510067,1.543467733,0.3205915,0.292826183,35.99789196,58.34370799,94.34159995,16788096000
4/14/2021,132.03,86984340,2438,27,-13,3191,29,-9,127637729,1.610867519,0.3297515,0.29147539,35.99789196,58.34370799,94.34159995,16788096000
4/15/2021,134.5,89226680,1895,16,-10,2281,17,-12,127637729,1.610867519,0.3182655,0.306793222,29.9982433,51.61174168,81.60998499,16788096000
4/16/2021,134.16,84758240,1833,23,-11,2226,8,-9,123144990.9,1.551160278,0.311006,0.33990233,27.99836042,47.12376415,75.12212456,16788096000
4/19/2021,134.84,93946590,622,14,-5,1456,7,-2,118652252.8,1.491453036,0.316145,0.383032231,27.99836042,49.36775291,77.36611333,16788096000
4/20/2021,133.11,94584110,2342,16,-12,3224,18,-7,114159514.7,1.431745795,0.325017,0.285064349,37.99777485,60.58769676,98.58547161,16788096000
4/21/2021,133.5,68685290,5099,23,-46,7556,18,-43,109666776.6,1.372038554,0.312223,0.460159299,29.9982433,56.09971922,86.09796252,16788096000
4/22/2021,131.94,84407050,2426,13,-29,3545,5,-52,105174038.5,1.312331313,0.3174245,0.469157917,25.99847753,49.36775291,75.36623044,16788096000
4/23/2021,134.32,79100840,2415,14,-27,2726,5,-22,100681300.4,1.252624071,0.2974075,0.441645376,27.99836042,44.87977538,72.87813579,16788096000
4/26/2021,134.72,66529800,667,4,-11,1639,10,-9,96188562.3,1.19291683,0.3037125,0.415648602,29.9982433,51.61174168,81.60998499,16788096000
4/27/2021,134.39,65588400,2800,52,-25,4458,20,-42,91695824.2,1.133209589,0.2944175,0.543856744,35.99789196,47.12376415,83.12165611,16788096000
4/28/2021,133.58,103872200,2405,21,-42,3972,22,-71,87203086.1,1.073502347,0.288188,0.311802534,63.99625238,76.29561814,140.2918705,16788096000
4/29/2021,133.48,150679800,7457,335,-47,5214,363,-33,82710348,1.013795106,0.249829,0.390596367,65.99613527,87.51556198,153.5116972,16788096000
4/30/2021,131.46,109651600,5646,110,-57,4238,168,-102,82710348,1.013795106,0.240098,0.514279359,35.99789196,53.85573045,89.85362241,16687631000
5/3/2021,132.54,74981860,937,10,-58,1927,5,-82,84047782.11,1.019941471,0.230026,0.411755296,30.28394086,47.8717604,78.15570126,16687631000
5/4/2021,127.85,137212900,2185,13,-78,3096,23,-134,85385216.22,1.026087837,0.265533,0.456685367,34.85510174,56.5152727,91.37037444,16687631000
5/5/2021,128.1,83758020,3000,13,-42,2432,4,-47,86722650.33,1.032234202,0.2545435,0.508200425,30.85533597,50.53130265,81.38663861,16687631000
5/6/2021,129.74,77806740,1856,15,-13,2376,12,-17,88060084.44,1.038380568,0.248631,0.446376809,27.42696531,49.20153152,76.62849683,16687631000
5/7/2021,130.21,78871090,1827,14,-21,2117,16,-38,89397518.56,1.044526933,0.232909,0.490490888,27.42696531,47.8717604,75.29872571,16687631000
5/10/2021,126.85,87486570,458,13,-5,1459,1,-9,90734952.67,1.050673299,0.257507,0.652497701,26.85557019,45.21221816,72.06778835,16687631000
5/11/2021,125.91,126009400,2202,15,-51,2891,2,-75,92072386.78,1.056819664,0.272142,0.580863511,30.28394086,52.52595933,82.80990019,16687631000
5/12/2021,122.77,111722000,2214,14,-37,2969,0,-76,93409820.89,1.06296603,0.322478,0.58257451,30.28394086,52.52595933,82.80990019,16687631000
5/13/2021,124.97,105695000,2067,12,-30,2217,4,-53,94747255,1.069112395,0.2900135,0.481562359,30.85533597,53.19084489,84.04618086,16687631000
5/14/2021,127.45,81762590,1513,17,-12,1941,36,-6,94747255,1.069112395,0.250878,0.627950325,25.71277997,47.8717604,73.58454038,16687631000
5/17/2021,126.27,74116550,508,3,-7,1165,3,-3,97892188,1.153689411,0.2600025,0.609686677,23.99859464,41.88779035,65.88638499,16687631000
5/18/2021,124.85,63070660,1994,14,-26,3273,1,-31,101037121,1.238266427,0.2632945,0.58767577,25.14138486,40.55801923,65.69940409,16687631000
5/19/2021,124.69,92417090,2596,8,-21,2818,13,-16,104182054,1.322843444,0.2744505,0.593974111,25.14138486,44.5473326,69.68871746,16687631000
5/20/2021,127.31,76704090,1765,22,-34,2427,6,-29,107326987,1.40742046,0.246736,0.5426842,23.99859464,43.21756147,67.21615612,16687631000
5/21/2021,125.43,79181120,1467,26,-22,3099,8,-32,110471920,1.491997476,0.24759,0.464890593,24.56998975,41.88779035,66.4577801,16687631000
5/24/2021,127.1,62943060,520,3,-15,1361,0,-5,113616853,1.576574492,0.2282595,0.470123613,22.28440931,35.9038203,58.18822961,16687631000
5/25/2021,126.9,71725760,1536,11,-28,2610,8,-15,116761786,1.661151509,0.22972,0.49308629,22.85580442,39.89313367,62.74893809,16687631000
5/26/2021,126.85,56465650,1298,11,-13,2211,1,-15,119906719,1.745728525,0.2213925,0.356198066,22.85580442,37.89847698,60.75428141,16687631000
5/27/2021,125.28,94462230,1411,10,-12,2627,5,-22,123051652,1.830305541,0.224725,0.433016786,22.85580442,37.89847698,60.75428141,16687631000
5/28/2021,124.61,71185270,1650,6,-25,2209,9,-9,123051652,1.830305541,0.2149695,0.642366152,21.7130142,41.88779035,63.60080455,16687631000
6/1/2021,124.28,67437540,485,10,-8,1697,1,-9,121640281.1,1.803999225,0.22923,0.540481751,20.57022398,35.23893474,55.80915872,16687631000
6/2/2021,125.06,59152790,1702,9,-28,2361,4,-15,120228910.2,1.77769291,0.2221705,0.418436464,22.85580442,34.57404918,57.4298536,16687631000
6/3/2021,123.54,76013230,2135,27,-35,3254,18,-22,118817539.3,1.751386594,0.232021,0.372342029,21.14161909,35.23893474,56.38055383,16687631000
6/4/2021,125.89,75029690,1934,11,-29,2761,6,-10,117406168.4,1.725080278,0.2187425,0.359664107,23.99859464,37.23359142,61.23218607,16687631000
6/7/2021,125.9,70506000,694,5,-15,3107,5,-11,115994797.5,1.698773962,0.222128,0.358126547,21.7130142,39.89313367,61.60614787,16687631000
6/8/2021,126.74,74181060,4409,21,-41,7421,6,-30,114583426.6,1.672467647,0.2195685,0.250832173,23.99859464,40.55801923,64.55661387,16687631000
6/9/2021,127.13,56758150,2084,21,-21,4165,17,-17,113172055.7,1.646161331,0.2165835,0.433426072,21.14161909,35.9038203,57.04543939,16687631000
6/10/2021,126.11,71021280,1616,12,-5,2486,4,-11,111760684.8,1.619855015,0.210203,0.331214727,23.42719953,33.90916362,57.33636315,16687631000
6/11/2021,127.35,53382200,2427,15,-23,2431,3,-4,110349313.9,1.5935487,0.1955185,0.452080019,21.7130142,33.90916362,55.62217782,16687631000
6/14/2021,130.48,96725210,678,4,-20,1217,4,-9,108937943,1.567242384,0.213709,0.303630469,23.99859464,37.23359142,61.23218607,16687631000
6/15/2021,129.64,62340750,2079,11,-17,2456,9,-16,108937943,1.567242384,0.2198985,0.400511491,23.99859464,37.23359142,61.23218607,16687631000
6/16/2021,130.15,91630050,1852,11,-21,2479,6,-24,107065501.8,1.528474143,0.2248355,0.381389521,21.7130142,35.23893474,56.95194894,16687631000
6/17/2021,131.79,96597430,3485,14,-16,2259,7,-6,105193060.6,1.489705901,0.215469,0.423136806,25.14138486,37.23359142,62.37497629,16687631000
6/18/2021,130.46,108692600,2840,12,-21,2109,9,-4,103320619.4,1.45093766,0.2286515,0.486170967,23.42719953,41.88779035,65.31498988,16687631000
6/21/2021,132.3,79545030,633,5,-8,1717,3,-16,101448178.2,1.412169419,0.215646,0.408262089,21.7130142,37.89847698,59.61149118,16687631000
6/22/2021,133.98,74582120,1661,21,-16,2747,5,-28,99575737,1.373401178,0.220153,0.333841617,23.99859464,42.55267591,66.55127055,16687631000
6/23/2021,133.7,60090610,1990,43,-6,2718,30,-10,97703295.8,1.334632936,0.2192825,0.35267765,23.99859464,37.23359142,61.23218607,16687631000
6/24/2021,133.41,68579040,1671,19,-18,2606,12,-39,95830854.6,1.295864695,0.220185,0.26640242,25.14138486,37.23359142,62.37497629,16687631000
6/25/2021,133.11,70684140,1925,23,-13,2795,10,-9,93958413.4,1.257096454,0.2183085,0.42017479,21.7130142,35.23893474,56.95194894,16687631000
6/28/2021,134.78,62030960,492,4,-7,1614,4,-2,92085972.2,1.218328212,0.226792,0.280941732,21.7130142,32.5793925,54.2924067,16687631000
6/29/2021,136.33,64345380,1650,25,-15,2312,16,-3,90213531,1.179559971,0.2267225,0.29052386,23.99859464,37.89847698,61.89707163,16687631000
6/30/2021,136.96,63153790,2244,15,-15,2242,0,0,90213531,1.179559971,0.2321565,0.336382822,23.99859464,35.9038203,59.90241494,16687631000
7/1/2021,137.27,52410030,1539,11,-7,2191,12,-18,90895950.78,1.159979274,0.2365615,0.428857523,23.99859464,35.23893474,59.23752938,16687631000
7/2/2021,139.96,78803910,1555,11,-5,2122,10,-10,91578370.56,1.140398577,0.2374085,0.270013784,26.28417508,38.56336255,64.84753763,16687631000
7/6/2021,142.02,107942100,684,14,-4,1534,12,-3,92260790.33,1.120817879,0.2675445,0.228666175,29.14115064,46.54198928,75.68313992,16687631000
7/7/2021,144.57,104688200,2255,30,-8,1970,35,-1,92943210.11,1.101237182,0.277574,0.235302608,34.85510174,51.19618821,86.05128995,16687631000
7/8/2021,143.24,105373500,3038,34,-20,2234,43,-11,93625629.89,1.081656485,0.2874575,0.333992716,32.5695213,50.53130265,83.10082395,16687631000
7/9/2021,145.11,99713160,2286,15,-26,1906,12,-24,94308049.67,1.062075788,0.2884625,0.254848876,30.85533597,47.8717604,78.72709637,16687631000
7/12/2021,144.5,76170250,618,7,-12,1354,4,-7,94990469.44,1.04249509,0.274161,0.312514273,27.99836042,37.89847698,65.8968374,16687631000
7/13/2021,145.64,100656600,1747,18,-26,1953,12,-25,95672889.22,1.022914393,0.275748,0.329393036,30.85533597,46.54198928,77.39732525,16687631000
7/14/2021,149.15,126754600,3114,61,-27,3256,32,-17,96355309,1.003333696,0.2801185,0.286902288,38.85486752,53.85573045,92.71059797,16687631000
7/15/2021,148.48,106689200,3851,60,-27,2965,80,-13,96355309,1.003333696,0.278335,0.390511398,37.14068218,48.53664596,85.67732815,16687631000
7/16/2021,146.39,93040440,2768,45,-15,2483,37,-13,96031261.5,1.009927933,0.279745,0.484134183,29.14115064,40.55801923,69.69916987,16687631000
7/19/2021,142.45,121220000,732,10,-6,1492,6,-4,95707214,1.01652217,0.303028,0.452820904,27.99836042,45.87710372,73.87546413,16687631000
7/20/2021,146.15,96212190,2287,21,-17,2559,8,-19,95383166.5,1.023116406,0.287342,0.425797234,31.42673108,51.19618821,82.62291929,16687631000
7/21/2021,145.4,74878180,2042,19,-18,2926,24,-6,95059119,1.029710643,0.28219,0.387787618,30.28394086,45.87710372,76.16104458,16687631000
7/22/2021,146.8,77181320,1630,9,-14,2214,4,-10,94735071.5,1.03630488,0.278873,0.327495924,29.14115064,41.88779035,71.02894099,16687631000
7/23/2021,148.56,71250970,1749,21,-10,2244,19,-5,94411024,1.042899117,0.261649,0.345344081,29.71254575,43.21756147,72.93010722,16687631000
7/26/2021,148.99,72160030,666,10,-2,1537,9,-2,94086976.5,1.049493354,0.2678825,0.361536079,30.28394086,45.87710372,76.16104458,16687631000
7/27/2021,146.77,101849900,1824,14,-20,2496,37,-12,93762929,1.05608759,0.2751935,0.466413901,54.85393061,62.49924275,117.3531734,16687631000
7/28/2021,144.98,114579900,6452,335,-92,4394,296,-100,93438881.5,1.062681827,0.2384425,0.479962314,49.13997951,63.82901387,112.9689934,16687631000
7/29/2021,145.64,56360860,2657,86,-30,3635,98,-51,93114834,1.069276064,0.2165135,0.449452149,30.28394086,47.8717604,78.15570126,16530166000
7/30/2021,145.86,70358380,1493,16,-18,2582,30,-9,93114834,1.069276064,0.2160235,0.584486169,28.56975553,44.5473326,73.11708812,16530166000
8/2/2021,145.52,62785320,593,13,-6,1591,10,-2,93113848.89,1.127733678,0.2136795,0.522664634,24.56998975,36.56870586,61.13869561,16530166000
8/3/2021,147.36,64599900,1098,11,-8,2213,14,-10,93112863.78,1.186191292,0.214403,0.360159695,25.71277997,37.23359142,62.9463714,16530166000
8/4/2021,146.95,56297860,1580,21,-13,2705,22,-2,93111878.67,1.244648907,0.2175685,0.355059692,24.56998975,37.23359142,61.80358118,16530166000
8/5/2021,147.06,46317220,1205,11,-10,2266,6,-8,93110893.56,1.303106521,0.211387,0.223773853,21.7130142,37.89847698,59.61149118,16530166000
8/6/2021,146.14,54061790,1773,33,-18,3238,11,-12,93109908.44,1.361564135,0.1988235,0.421136163,22.85580442,36.56870586,59.42451028,16530166000
8/9/2021,146.09,48858390,524,6,-5,1465,4,-3,93108923.33,1.420021749,0.1993,0.345872746,20.57022398,33.24427806,53.81450204,16530166000
8/10/2021,145.6,68947770,1265,4,-18,2081,5,-12,93107938.22,1.478479364,0.205762,0.313799559,21.7130142,35.9038203,57.6168345,16530166000
8/11/2021,145.86,48414920,1582,9,-17,2486,14,-25,93106953.11,1.536936978,0.1997555,0.551966745,21.14161909,37.23359142,58.37521051,16530166000
8/12/2021,148.89,73653070,1538,17,-23,2191,14,-16,93105968,1.595394592,0.2148905,0.432824583,23.42719953,38.56336255,61.99056208,16530166000
8/13/2021,149.1,59285710,2198,22,-15,2127,9,-7,93105968,1.595394592,0.204969,0.334996587,24.56998975,39.89313367,64.46312342,16530166000
8/16/2021,151.12,101357500,562,9,-4,1442,4,-7,93445307.18,1.570679674,0.2310035,0.323497995,23.99859464,36.56870586,60.5673005,16530166000
8/17/2021,150.19,92122020,2667,22,-22,2026,7,-15,93784646.36,1.545964757,0.2476955,0.345166426,26.85557019,45.21221816,72.06778835,16530166000
8/18/2021,146.36,84718880,1973,15,-26,2245,6,-9,94123985.55,1.521249839,0.2554855,0.321593045,25.14138486,39.89313367,65.03451853,16530166000
8/19/2021,146.7,86860780,1871,24,-26,2169,10,-11,94463324.73,1.496534921,0.2595565,0.431842712,24.56998975,37.23359142,61.80358118,16530166000
8/20/2021,148.19,59948530,1900,10,-27,2375,7,-9,94802663.91,1.471820004,0.235807,0.524064703,23.42719953,41.88779035,65.31498988,16530166000
8/23/2021,149.71,60008030,556,1,-4,1533,1,0,95142003.09,1.447105086,0.221814,0.386584947,22.85580442,38.56336255,61.41916697,16530166000
8/24/2021,149.62,48531060,1606,9,-14,2282,10,-6,95481342.27,1.422390169,0.215965,0.376314161,33.14091641,55.18550157,88.32641798,16530166000
8/25/2021,148.36,58926550,1850,22,-16,2569,17,-11,95820681.45,1.397675251,0.208349,0.393646647,22.28440931,37.23359142,59.51800073,16530166000
8/26/2021,147.54,48292240,1870,22,-11,2886,6,-12,96160020.64,1.372960333,0.218755,0.509913598,20.57022398,34.57404918,55.14427316,16530166000
8/27/2021,148.6,55725560,1987,56,-67,3569,20,-51,96499359.82,1.348245416,0.2022355,0.468652481,21.14161909,33.24427806,54.38589715,16530166000
8/30/2021,153.12,90763170,678,9,-11,2269,9,-9,96838699,1.323530498,0.2261065,0.288915526,26.85557019,42.55267591,69.40824611,16530166000
8/31/2021,151.83,86331490,3158,47,-36,3651,42,-12,96838699,1.323530498,0.234154,0.499504148,27.42696531,44.5473326,71.9742979,16530166000
9/1/2021,152.51,80064620,2263,14,-40,3681,6,-45,97292914.78,1.3070539,0.225611,0.414237069,25.71277997,39.89313367,65.60591364,16530166000
9/2/2021,153.65,71091930,3126,17,-25,3897,26,-67,97747130.56,1.290577302,0.2314985,0.472572105,25.14138486,43.21756147,68.35894634,16530166000
9/3/2021,154.3,57791470,2701,22,-81,3968,20,-98,98201346.33,1.274100705,0.2200775,0.474874977,23.42719953,38.56336255,61.99056208,16530166000
9/7/2021,156.69,82039690,734,8,-12,1876,8,-3,98655562.11,1.257624107,0.2424965,0.400593436,26.85557019,39.89313367,66.74870386,16530166000
9/8/2021,155.11,74193150,2525,20,-21,4080,30,-8,99109777.89,1.241147509,0.2488075,0.402834706,25.14138486,39.22824811,64.36963297,16530166000
9/9/2021,154.07,57006570,1855,14,-10,2839,17,-15,99563993.67,1.224670911,0.2445185,0.265030085,22.28440931,38.56336255,60.84777186,16530166000
9/10/2021,148.97,140536200,1662,26,-15,2950,9,-30,100018209.4,1.208194314,0.2705825,0.573884971,31.99812619,49.86641708,81.86454327,16530166000
9/13/2021,149.55,102214600,1188,7,-42,2978,15,-60,100472425.2,1.191717716,0.2518265,0.474303532,29.14115064,45.87710372,75.01825436,16530166000
9/14/2021,148.12,109116600,3036,14,-68,5452,28,-53,100926641,1.175241118,0.249091,0.490119678,33.14091641,60.50458606,93.64550247,16530166000
9/15/2021,149.03,82717220,7926,35,-59,12335,19,-128,100926641,1.175241118,0.234431,0.505089923,27.99836042,51.86107377,79.85943418,16530166000
9/16/2021,148.79,67955860,2457,24,-30,5311,22,-26,100944718.1,1.176294287,0.232503,0.568026646,22.28440931,39.22824811,61.51265742,16530166000
9/17/2021,146.06,129671800,2023,16,-47,4181,2,-45,100962795.2,1.177347456,0.2475265,0.485929663,22.28440931,38.56336255,60.84777186,16530166000
9/20/2021,142.94,123214200,960,10,-10,2939,1,-6,100980872.3,1.178400624,0.2897855,0.623903344,27.99836042,45.21221816,73.21057857,16530166000
9/21/2021,143.43,75734130,2504,14,-28,3481,11,-32,100998949.4,1.179453793,0.2715575,0.691595686,23.99859464,41.22290479,65.22149943,16530166000
9/22/2021,145.85,75486840,2008,15,-14,3523,13,-5,101017026.5,1.180506962,0.251149,0.584842338,22.28440931,37.89847698,60.1828863,16530166000
9/23/2021,146.83,64718400,2212,27,-39,3869,14,-48,101035103.6,1.181560131,0.2400605,0.629809397,22.28440931,37.23359142,59.51800073,16530166000
9/24/2021,146.92,53286780,2168,13,-23,4609,17,-20,101053180.7,1.1826133,0.233324,0.662122144,20.57022398,35.9038203,56.47404428,16530166000
9/27/2021,145.37,73936690,734,5,-16,2317,1,-8,101071257.8,1.183666468,0.246528,0.529686316,21.14161909,32.5793925,53.72101158,16530166000
9/28/2021,141.91,108734700,1638,14,-36,3103,2,-44,101089334.9,1.184719637,0.2953335,0.658489891,22.28440931,34.57404918,56.85845849,16530166000
9/29/2021,142.83,74362410,1896,10,-27,3166,8,-41,101107412,1.185772806,0.289219,0.606274285,21.7130142,35.23893474,56.95194894,16530166000
9/30/2021,141.5,88875930,1541,9,-30,2902,16,-10,101107412,1.185772806,0.2976795,0.620300649,23.42719953,34.57404918,58.00124871,16530166000
10/1/2021,142.65,94566040,1680,8,-22,2546,2,-13,101084802.6,1.200719608,0.2739325,0.476272068,19.42743376,34.57404918,54.00148294,16530166000
10/4/2021,139.14,98104640,590,6,-7,1561,0,-8,101062193.2,1.21566641,0.3139565,0.580816489,22.28440931,42.55267591,64.83708522,16530166000
10/5/2021,141.11,80747580,1941,9,-44,2854,1,-56,101039583.8,1.230613212,0.286951,0.583405795,22.85580442,39.89313367,62.74893809,16530166000
10/6/2021,142,82975010,1675,10,-22,2842,29,-18,101016974.4,1.245560014,0.284223,0.508628352,21.7130142,38.56336255,60.27637675,16530166000
10/7/2021,143.29,61606660,1544,15,-22,2570,13,-56,100994365,1.260506817,0.2721395,0.591235695,21.14161909,37.23359142,58.37521051,16530166000
10/8/2021,142.9,58703980,1484,13,-14,3092,31,-31,100971755.6,1.275453619,0.262918,0.616391724,19.99882887,33.90916362,53.90799249,16530166000
10/11/2021,142.81,64345350,542,5,-13,1792,4,0,100949146.2,1.290400421,0.267777,0.744127059,17.14185332,31.91450693,49.05636025,16530166000
10/12/2021,141.51,72537080,1104,13,-13,2497,13,-20,100926536.8,1.305347223,0.2762705,0.460413166,19.99882887,33.90916362,53.90799249,16530166000
